movie_id,genre_id
tt0277434,gd0000017
tt0078788,gd0000006
tt0078788,gd0000014
tt3920596,gd0000013
tt3920596,gd0000006
tt3920596,gd0000015
tt1253863,gd0000001
tt1253863,gd0000009
tt0100404,gd0000015
tt0100404,gd0000002
tt0489099,gd0000001
tt0489099,gd0000005
tt0489099,gd0000008
tt2582802,gd0000006
tt2582802,gd0000018
tt0117998,gd0000001
tt0117998,gd0000005
tt0117998,gd0000006
tt0347149,gd0000019
tt0347149,gd0000005
tt0347149,gd0000010
tt0108255,gd0000005
tt0108255,gd0000003
tt0108255,gd0000010
tt0250494,gd0000003
tt0250494,gd0000004
tt0221027,gd0000016
tt0221027,gd0000013
tt0221027,gd0000006
tt0756683,gd0000006
tt0756683,gd0000009
tt0756683,gd0000008
tt1032755,gd0000001
tt1032755,gd0000013
tt1032755,gd0000002
tt0114852,gd0000012
tt0114852,gd0000008
tt0114852,gd0000002
tt0105121,gd0000003
tt0105121,gd0000012
tt0105121,gd0000015
tt0116367,gd0000001
tt0116367,gd0000013
tt0116367,gd0000012
tt5294550,gd0000016
tt5294550,gd0000013
tt5294550,gd0000006
tt0190590,gd0000005
tt0190590,gd0000003
tt0190590,gd0000013
tt0312528,gd0000005
tt0312528,gd0000003
tt0312528,gd0000010
tt1433207,gd0000003
tt1433207,gd0000006
tt0477348,gd0000013
tt0477348,gd0000006
tt0477348,gd0000002
tt0161081,gd0000006
tt0161081,gd0000009
tt0161081,gd0000012
tt0463985,gd0000001
tt0463985,gd0000013
tt0463985,gd0000002
tt0211915,gd0000003
tt0211915,gd0000004
tt0116231,gd0000013
tt0116231,gd0000006
tt0116231,gd0000002
tt1570728,gd0000003
tt1570728,gd0000006
tt1570728,gd0000004
tt1606378,gd0000001
tt1606378,gd0000002
tt0092067,gd0000019
tt0092067,gd0000005
tt0092067,gd0000010
tt0316654,gd0000001
tt0316654,gd0000005
tt0316654,gd0000008
tt2094766,gd0000001
tt2094766,gd0000005
tt2094766,gd0000009
tt2203939,gd0000003
tt2203939,gd0000004
tt0822854,gd0000001
tt0822854,gd0000013
tt0822854,gd0000006
tt0456554,gd0000003
tt1615160,gd0000001
tt1615160,gd0000013
tt1615160,gd0000006
tt1029234,gd0000012
tt0105812,gd0000003
tt0105812,gd0000006
tt0105812,gd0000011
tt2955096,gd0000003
tt2955096,gd0000006
tt0060196,gd0000007
tt0435705,gd0000001
tt0435705,gd0000008
tt0435705,gd0000002
tt1560747,gd0000006
tt1152836,gd0000016
tt1152836,gd0000013
tt1152836,gd0000006
tt2543164,gd0000006
tt2543164,gd0000015
tt2543164,gd0000008
tt1211837,gd0000001
tt1211837,gd0000005
tt1211837,gd0000009
tt0800320,gd0000001
tt0800320,gd0000005
tt0800320,gd0000009
tt2316411,gd0000015
tt2316411,gd0000002
tt0299658,gd0000003
tt0299658,gd0000013
tt0299658,gd0000020
tt0385752,gd0000005
tt0385752,gd0000010
tt0385752,gd0000009
tt2294449,gd0000001
tt2294449,gd0000003
tt2294449,gd0000013
tt0167190,gd0000001
tt0167190,gd0000009
tt0167190,gd0000012
tt0910936,gd0000001
tt0910936,gd0000003
tt0910936,gd0000013
tt0780521,gd0000019
tt0780521,gd0000005
tt0780521,gd0000003
tt2310332,gd0000005
tt2310332,gd0000009
tt1136608,gd0000008
tt1136608,gd0000002
tt2381249,gd0000001
tt2381249,gd0000005
tt2381249,gd0000002
tt1067106,gd0000019
tt1067106,gd0000006
tt1067106,gd0000010
tt0109190,gd0000005
tt0109190,gd0000003
tt0109190,gd0000013
tt0416236,gd0000005
tt0416236,gd0000010
tt0416236,gd0000009
tt0099582,gd0000006
tt0099582,gd0000012
tt0099582,gd0000008
tt0151738,gd0000003
tt0151738,gd0000006
tt0151738,gd0000004
tt0099685,gd0000016
tt0099685,gd0000013
tt0099685,gd0000006
tt0110413,gd0000013
tt0110413,gd0000006
tt0110413,gd0000002
tt1078940,gd0000003
tt1125849,gd0000006
tt1125849,gd0000011
tt0112851,gd0000001
tt0112851,gd0000002
tt0938283,gd0000001
tt0938283,gd0000005
tt0938283,gd0000010
tt0120591,gd0000001
tt0120591,gd0000005
tt0120591,gd0000008
tt0103855,gd0000001
tt0103855,gd0000006
tt0103855,gd0000018
tt0107034,gd0000006
tt0107034,gd0000012
tt0107034,gd0000002
tt1210819,gd0000001
tt1210819,gd0000005
tt1210819,gd0000007
tt0114168,gd0000006
tt0114168,gd0000009
tt0114168,gd0000015
tt0105236,gd0000013
tt0105236,gd0000006
tt0105236,gd0000002
tt1515091,gd0000001
tt1515091,gd0000005
tt1515091,gd0000013
tt0102782,gd0000005
tt0102782,gd0000006
tt0102782,gd0000004
tt2975590,gd0000001
tt2975590,gd0000005
tt2975590,gd0000008
tt0246460,gd0000001
tt0246460,gd0000005
tt0246460,gd0000002
tt0277371,gd0000003
tt0268978,gd0000016
tt0268978,gd0000006
tt0112442,gd0000001
tt0112442,gd0000003
tt0112442,gd0000013
tt0120737,gd0000005
tt0120737,gd0000006
tt0120737,gd0000009
tt0113101,gd0000003
tt0119345,gd0000012
tt0119345,gd0000015
tt0119345,gd0000002
tt3460252,gd0000013
tt3460252,gd0000006
tt3460252,gd0000015
tt0053604,gd0000003
tt0053604,gd0000006
tt0053604,gd0000004
tt0057012,gd0000003
tt0057012,gd0000014
tt0257076,gd0000001
tt0257076,gd0000005
tt0257076,gd0000013
tt0298130,gd0000012
tt0298130,gd0000015
tt1170358,gd0000005
tt1170358,gd0000009
tt0108147,gd0000003
tt0108147,gd0000010
tt0108147,gd0000018
tt1305806,gd0000006
tt1305806,gd0000015
tt1305806,gd0000004
tt0986264,gd0000006
tt0986264,gd0000010
tt0453467,gd0000001
tt0453467,gd0000013
tt0453467,gd0000008
tt1324999,gd0000005
tt1324999,gd0000006
tt1324999,gd0000009
tt0320691,gd0000001
tt0320691,gd0000009
tt0320691,gd0000002
tt0491738,gd0000003
tt0491738,gd0000013
tt0491738,gd0000015
tt0106770,gd0000001
tt0106770,gd0000016
tt0106770,gd0000006
tt0107977,gd0000005
tt0107977,gd0000003
tt0107977,gd0000020
tt1431045,gd0000001
tt1431045,gd0000005
tt1431045,gd0000003
tt0770828,gd0000001
tt0770828,gd0000005
tt0770828,gd0000009
tt0266308,gd0000005
tt0266308,gd0000006
tt0266308,gd0000008
tt0099892,gd0000003
tt0099892,gd0000004
tt0417741,gd0000005
tt0417741,gd0000010
tt0417741,gd0000009
tt0209475,gd0000003
tt0209475,gd0000004
tt0381061,gd0000001
tt0381061,gd0000005
tt0381061,gd0000002
tt0119654,gd0000005
tt0119654,gd0000003
tt0119654,gd0000010
tt1405406,gd0000006
tt1405406,gd0000009
tt1405406,gd0000012
tt0363771,gd0000005
tt0363771,gd0000010
tt0363771,gd0000009
tt0119051,gd0000001
tt0119051,gd0000005
tt0119051,gd0000006
tt0086190,gd0000001
tt0086190,gd0000005
tt0086190,gd0000009
tt0113670,gd0000006
tt0113670,gd0000010
tt0113670,gd0000009
tt0380510,gd0000006
tt0380510,gd0000009
tt0380510,gd0000002
tt0050825,gd0000006
tt0050825,gd0000014
tt0073486,gd0000006
tt0102526,gd0000001
tt0102526,gd0000013
tt0102526,gd0000006
tt0116683,gd0000019
tt0116683,gd0000005
tt0116683,gd0000010
tt0105265,gd0000006
tt0455824,gd0000005
tt0455824,gd0000006
tt0455824,gd0000004
tt0328107,gd0000001
tt0328107,gd0000013
tt0328107,gd0000006
tt0405422,gd0000003
tt0405422,gd0000004
tt1229238,gd0000001
tt1229238,gd0000005
tt1229238,gd0000002
tt3411444,gd0000019
tt3411444,gd0000005
tt3411444,gd0000003
tt0124298,gd0000003
tt0124298,gd0000006
tt0124298,gd0000004
tt0486655,gd0000005
tt0486655,gd0000010
tt0486655,gd0000009
tt0790724,gd0000001
tt0790724,gd0000013
tt0790724,gd0000015
tt0106308,gd0000003
tt0106308,gd0000012
tt0146675,gd0000001
tt0146675,gd0000009
tt0146675,gd0000012
tt0137523,gd0000006
tt1939659,gd0000006
tt1939659,gd0000012
tt0120855,gd0000019
tt0120855,gd0000005
tt0120855,gd0000010
tt0367882,gd0000001
tt0367882,gd0000005
tt0367882,gd0000009
tt2948356,gd0000019
tt2948356,gd0000005
tt2948356,gd0000003
tt3521164,gd0000019
tt3521164,gd0000005
tt3521164,gd0000003
tt0440963,gd0000001
tt0440963,gd0000015
tt0440963,gd0000002
tt0050212,gd0000005
tt0050212,gd0000006
tt0050212,gd0000014
tt0107554,gd0000013
tt0107554,gd0000006
tt0107554,gd0000002
tt0247638,gd0000003
tt0247638,gd0000010
tt0247638,gd0000004
tt0338466,gd0000003
tt3170832,gd0000006
tt0105327,gd0000006
tt0053198,gd0000013
tt0053198,gd0000006
tt1790864,gd0000001
tt1790864,gd0000015
tt1790864,gd0000008
tt0316396,gd0000005
tt0316396,gd0000010
tt0316396,gd0000009
tt0455944,gd0000001
tt0455944,gd0000013
tt0455944,gd0000002
tt0120735,gd0000003
tt0120735,gd0000013
tt0112864,gd0000001
tt0112864,gd0000005
tt0112864,gd0000002
tt1951261,gd0000003
tt1951261,gd0000013
tt0102536,gd0000003
tt0102536,gd0000006
tt0190332,gd0000001
tt0190332,gd0000005
tt0190332,gd0000009
tt0066921,gd0000013
tt0066921,gd0000006
tt0066921,gd0000008
tt0476735,gd0000006
tt1314655,gd0000012
tt1314655,gd0000015
tt1314655,gd0000002
tt0433400,gd0000003
tt0433400,gd0000004
tt0101862,gd0000003
tt0101862,gd0000010
tt0101862,gd0000004
tt2452242,gd0000003
tt2452242,gd0000013
tt2452242,gd0000009
tt2554274,gd0000006
tt2554274,gd0000009
tt2554274,gd0000012
tt0106677,gd0000003
tt4443658,gd0000012
tt4443658,gd0000002
tt3896198,gd0000001
tt3896198,gd0000005
tt3896198,gd0000008
tt0120780,gd0000013
tt0120780,gd0000006
tt0120780,gd0000004
tt0109831,gd0000003
tt0109831,gd0000006
tt0109831,gd0000004
tt0100419,gd0000003
tt0100419,gd0000010
tt0120685,gd0000001
tt0120685,gd0000008
tt0120685,gd0000002
tt0926084,gd0000005
tt0926084,gd0000010
tt0926084,gd0000009
tt0113497,gd0000001
tt0113497,gd0000005
tt0113497,gd0000010
tt0112431,gd0000003
tt0112431,gd0000006
tt0112431,gd0000010
tt2488496,gd0000001
tt2488496,gd0000005
tt2488496,gd0000009
tt0349205,gd0000003
tt0349205,gd0000010
tt3205802,gd0000013
tt3205802,gd0000006
tt3205802,gd0000015
tt0118688,gd0000001
tt0118688,gd0000008
tt0117951,gd0000006
tt0106246,gd0000005
tt0106246,gd0000016
tt0106246,gd0000006
tt0203009,gd0000006
tt0203009,gd0000020
tt0203009,gd0000004
tt0780536,gd0000003
tt0780536,gd0000013
tt0780536,gd0000006
tt0129167,gd0000019
tt0129167,gd0000001
tt0129167,gd0000005
tt0256415,gd0000003
tt0256415,gd0000004
tt0242653,gd0000001
tt0242653,gd0000008
tt0109444,gd0000001
tt0109444,gd0000013
tt0109444,gd0000006
tt0369610,gd0000001
tt0369610,gd0000005
tt0369610,gd0000008
tt0457510,gd0000003
tt0457510,gd0000010
tt0457510,gd0000011
tt1340138,gd0000001
tt1340138,gd0000005
tt1340138,gd0000008
tt0338564,gd0000013
tt0338564,gd0000006
tt0338564,gd0000015
tt0134847,gd0000012
tt0134847,gd0000008
tt0102798,gd0000001
tt0102798,gd0000005
tt0102798,gd0000006
tt0311113,gd0000001
tt0311113,gd0000005
tt0311113,gd0000006
tt0107719,gd0000010
tt0107719,gd0000009
tt0107719,gd0000018
tt2278871,gd0000006
tt2278871,gd0000004
tt0120917,gd0000019
tt0120917,gd0000005
tt0120917,gd0000003
tt0120630,gd0000019
tt0120630,gd0000005
tt0120630,gd0000003
tt0099077,gd0000016
tt0099077,gd0000006
tt0177971,gd0000001
tt0177971,gd0000005
tt0177971,gd0000006
tt0120915,gd0000001
tt0120915,gd0000005
tt0120915,gd0000009
tt0361862,gd0000006
tt0361862,gd0000002
tt2250912,gd0000001
tt2250912,gd0000005
tt2250912,gd0000008
tt0107616,gd0000003
tt0107616,gd0000006
tt0107616,gd0000004
tt0083987,gd0000016
tt0083987,gd0000006
tt0083987,gd0000017
tt5580036,gd0000016
tt5580036,gd0000003
tt5580036,gd0000006
tt0012349,gd0000003
tt0012349,gd0000006
tt0012349,gd0000010
tt2119532,gd0000016
tt2119532,gd0000006
tt2119532,gd0000017
tt0117887,gd0000003
tt0117887,gd0000006
tt0117887,gd0000018
tt0099088,gd0000005
tt0099088,gd0000003
tt0099088,gd0000008
tt0114388,gd0000006
tt0114388,gd0000004
tt0120812,gd0000001
tt0120812,gd0000003
tt0120812,gd0000013
tt0181875,gd0000005
tt0181875,gd0000003
tt0181875,gd0000006
tt0230600,gd0000012
tt0230600,gd0000015
tt0230600,gd0000002
tt0407887,gd0000013
tt0407887,gd0000006
tt0407887,gd0000002
tt0449467,gd0000006
tt0356680,gd0000003
tt0356680,gd0000006
tt0356680,gd0000004
tt0213847,gd0000003
tt0213847,gd0000006
tt0213847,gd0000004
tt2126355,gd0000001
tt2126355,gd0000005
tt2126355,gd0000006
tt0056801,gd0000006
tt0387564,gd0000013
tt0387564,gd0000012
tt0387564,gd0000015
tt0138097,gd0000003
tt0138097,gd0000006
tt0138097,gd0000017
tt0110366,gd0000003
tt0110366,gd0000010
tt0110366,gd0000004
tt1273235,gd0000012
tt1273235,gd0000015
tt1273235,gd0000002
tt0025316,gd0000003
tt0025316,gd0000004
tt0441773,gd0000019
tt0441773,gd0000001
tt0441773,gd0000005
tt1291584,gd0000006
tt1291584,gd0000011
tt4034228,gd0000006
tt0452681,gd0000005
tt0452681,gd0000003
tt0452681,gd0000010
tt0108550,gd0000006
tt0100054,gd0000005
tt0100054,gd0000006
tt0100054,gd0000002
tt0472062,gd0000016
tt0472062,gd0000003
tt0472062,gd0000006
tt0100814,gd0000003
tt0100814,gd0000012
tt1010048,gd0000006
tt1010048,gd0000004
tt0100050,gd0000003
tt0100050,gd0000010
tt0100050,gd0000004
tt0247745,gd0000003
tt0247745,gd0000013
tt0247745,gd0000015
tt1109624,gd0000019
tt1109624,gd0000005
tt1109624,gd0000003
tt0109254,gd0000001
tt0109254,gd0000003
tt0109254,gd0000013
tt0104952,gd0000003
tt0104952,gd0000013
tt0119008,gd0000016
tt0119008,gd0000013
tt0119008,gd0000006
tt0111070,gd0000003
tt0111070,gd0000006
tt0111070,gd0000010
tt0425112,gd0000001
tt0425112,gd0000003
tt1790885,gd0000006
tt1790885,gd0000002
tt0381707,gd0000003
tt0381707,gd0000013
tt0360717,gd0000001
tt0360717,gd0000005
tt0360717,gd0000006
tt0145681,gd0000013
tt0145681,gd0000006
tt0145681,gd0000015
tt0172495,gd0000001
tt0172495,gd0000005
tt0172495,gd0000006
tt0116225,gd0000001
tt0116225,gd0000005
tt0116225,gd0000008
tt2096673,gd0000019
tt2096673,gd0000005
tt2096673,gd0000003
tt0218839,gd0000003
tt0113277,gd0000001
tt0113277,gd0000013
tt0113277,gd0000006
tt1253864,gd0000001
tt1253864,gd0000006
tt1253864,gd0000009
tt0110148,gd0000006
tt0110148,gd0000012
tt0080678,gd0000016
tt0080678,gd0000006
tt0758758,gd0000005
tt0758758,gd0000016
tt0758758,gd0000006
tt1205489,gd0000006
tt0937375,gd0000003
tt0937375,gd0000006
tt0937375,gd0000004
tt0101635,gd0000003
tt0101635,gd0000006
tt0101635,gd0000010
tt0162661,gd0000009
tt0162661,gd0000012
tt0162661,gd0000015
tt0800080,gd0000001
tt0800080,gd0000005
tt0800080,gd0000008
tt0126029,gd0000019
tt0126029,gd0000005
tt0126029,gd0000003
tt0166924,gd0000006
tt0166924,gd0000015
tt0166924,gd0000002
tt0110989,gd0000003
tt0110989,gd0000010
tt0031381,gd0000006
tt0031381,gd0000017
tt0031381,gd0000004
tt0295178,gd0000001
tt0295178,gd0000005
tt0295178,gd0000003
tt2034800,gd0000001
tt2034800,gd0000005
tt2034800,gd0000009
tt1119646,gd0000003
tt0955308,gd0000001
tt0955308,gd0000005
tt0955308,gd0000006
tt0119925,gd0000001
tt0119925,gd0000005
tt0119925,gd0000006
tt0250797,gd0000006
tt0250797,gd0000002
tt1491044,gd0000001
tt1491044,gd0000016
tt1491044,gd0000013
tt0120082,gd0000012
tt0120082,gd0000015
tt1711525,gd0000003
tt0105629,gd0000005
tt0105629,gd0000003
tt0105629,gd0000006
tt1645170,gd0000003
tt0348150,gd0000001
tt0348150,gd0000005
tt0348150,gd0000008
tt0368891,gd0000001
tt0368891,gd0000005
tt0368891,gd0000010
tt2911666,gd0000001
tt2911666,gd0000013
tt2911666,gd0000002
tt0113540,gd0000006
tt0097165,gd0000003
tt0097165,gd0000006
tt2191701,gd0000003
tt4651520,gd0000003
tt0088247,gd0000001
tt0088247,gd0000008
tt0398286,gd0000019
tt0398286,gd0000005
tt0398286,gd0000003
tt0368226,gd0000006
tt0478970,gd0000001
tt0478970,gd0000005
tt0478970,gd0000003
tt4972582,gd0000012
tt4972582,gd0000002
tt0119174,gd0000006
tt0119174,gd0000015
tt0119174,gd0000002
tt1392170,gd0000005
tt1392170,gd0000008
tt1392170,gd0000002
tt3152624,gd0000003
tt3152624,gd0000006
tt3152624,gd0000004
tt0109068,gd0000003
tt0109068,gd0000013
tt0109068,gd0000018
tt0119190,gd0000001
tt0119190,gd0000005
tt0119190,gd0000003
tt0103776,gd0000001
tt0103776,gd0000005
tt0103776,gd0000013
tt1013752,gd0000001
tt1013752,gd0000013
tt1013752,gd0000002
tt0142342,gd0000003
tt0142342,gd0000006
tt3402236,gd0000013
tt3402236,gd0000006
tt3402236,gd0000015
tt1092026,gd0000005
tt1092026,gd0000003
tt1092026,gd0000008
tt0101540,gd0000013
tt0101540,gd0000002
tt0253474,gd0000016
tt0253474,gd0000006
tt0253474,gd0000018
tt1065073,gd0000006
tt0046438,gd0000006
tt0092005,gd0000005
tt0092005,gd0000006
tt0042192,gd0000006
tt0463854,gd0000006
tt0463854,gd0000012
tt0463854,gd0000008
tt0114746,gd0000015
tt0114746,gd0000008
tt0114746,gd0000002
tt0472033,gd0000019
tt0472033,gd0000001
tt0472033,gd0000005
tt1408101,gd0000001
tt1408101,gd0000005
tt1408101,gd0000008
tt0465538,gd0000013
tt0465538,gd0000006
tt0465538,gd0000015
tt0470752,gd0000006
tt0470752,gd0000015
tt0470752,gd0000008
tt0127723,gd0000003
tt0127723,gd0000004
tt0104522,gd0000005
tt0104522,gd0000010
tt0104522,gd0000009
tt1675434,gd0000016
tt1675434,gd0000003
tt1675434,gd0000006
tt0120201,gd0000001
tt0120201,gd0000005
tt0120201,gd0000008
tt5753856,gd0000013
tt5753856,gd0000006
tt5753856,gd0000015
tt4550098,gd0000013
tt4550098,gd0000006
tt4550098,gd0000004
tt0064115,gd0000016
tt0064115,gd0000013
tt0064115,gd0000006
tt0122718,gd0000001
tt0122718,gd0000005
tt0122718,gd0000003
tt0032551,gd0000006
tt0032551,gd0000017
tt0365748,gd0000003
tt0365748,gd0000012
tt0104257,gd0000006
tt0104257,gd0000002
tt0993842,gd0000001
tt0993842,gd0000006
tt0993842,gd0000002
tt0337978,gd0000001
tt0337978,gd0000005
tt0337978,gd0000002
tt0388980,gd0000016
tt0388980,gd0000006
tt0388980,gd0000017
tt0488120,gd0000013
tt0488120,gd0000006
tt0488120,gd0000015
tt0101393,gd0000001
tt0101393,gd0000013
tt0101393,gd0000006
tt0100403,gd0000001
tt0100403,gd0000012
tt0100403,gd0000008
tt1798684,gd0000006
tt1798684,gd0000011
tt0102511,gd0000006
tt0263488,gd0000012
tt0263488,gd0000015
tt1979320,gd0000001
tt1979320,gd0000016
tt1979320,gd0000006
tt0245844,gd0000001
tt0245844,gd0000005
tt0245844,gd0000006
tt1300854,gd0000001
tt1300854,gd0000005
tt1300854,gd0000008
tt5074352,gd0000001
tt5074352,gd0000016
tt5074352,gd0000006
tt0363547,gd0000001
tt0363547,gd0000012
tt0363547,gd0000002
tt1385826,gd0000004
tt1385826,gd0000008
tt1385826,gd0000002
tt0047478,gd0000005
tt0047478,gd0000006
tt0316356,gd0000001
tt0316356,gd0000006
tt0316356,gd0000004
tt0244244,gd0000001
tt0244244,gd0000013
tt0244244,gd0000002
tt0108551,gd0000016
tt0108551,gd0000006
tt0108551,gd0000018
tt1276104,gd0000001
tt1276104,gd0000013
tt1276104,gd0000006
tt4555426,gd0000016
tt4555426,gd0000006
tt4555426,gd0000017
tt0245429,gd0000019
tt0245429,gd0000005
tt0245429,gd0000010
tt0104389,gd0000006
tt0104389,gd0000002
tt0109445,gd0000003
tt0758774,gd0000001
tt0758774,gd0000006
tt0758774,gd0000004
tt0327850,gd0000001
tt0327850,gd0000005
tt0327850,gd0000003
tt0102059,gd0000001
tt0102059,gd0000003
tt0259446,gd0000003
tt0259446,gd0000006
tt0259446,gd0000004
tt0109424,gd0000013
tt0109424,gd0000006
tt0109424,gd0000004
tt0339291,gd0000005
tt0339291,gd0000003
tt0339291,gd0000010
tt0433387,gd0000001
tt0433387,gd0000013
tt0433387,gd0000006
tt0338348,gd0000019
tt0338348,gd0000005
tt0338348,gd0000010
tt1424381,gd0000001
tt1424381,gd0000005
tt1424381,gd0000008
tt0115963,gd0000006
tt0115963,gd0000009
tt0115963,gd0000012
tt0349903,gd0000013
tt0349903,gd0000002
tt0120647,gd0000001
tt0120647,gd0000006
tt0120647,gd0000004
tt0286499,gd0000003
tt0286499,gd0000006
tt0286499,gd0000004
tt6294822,gd0000016
tt6294822,gd0000006
tt6294822,gd0000017
tt0102266,gd0000001
tt0102266,gd0000003
tt0102266,gd0000013
tt0454082,gd0000012
tt0454921,gd0000016
tt0454921,gd0000006
tt0045152,gd0000003
tt0045152,gd0000020
tt0045152,gd0000004
tt1132620,gd0000006
tt1132620,gd0000015
tt1132620,gd0000002
tt0100263,gd0000001
tt0100263,gd0000002
tt0118880,gd0000001
tt0118880,gd0000013
tt0118880,gd0000002
tt0114694,gd0000005
tt0114694,gd0000003
tt2562232,gd0000003
tt2562232,gd0000006
tt0800039,gd0000003
tt0800039,gd0000006
tt0800039,gd0000004
tt0115685,gd0000003
tt1598822,gd0000003
tt1598822,gd0000004
tt0104691,gd0000001
tt0104691,gd0000005
tt0104691,gd0000006
tt0071853,gd0000005
tt0071853,gd0000003
tt0071853,gd0000009
tt1371150,gd0000003
tt1371150,gd0000006
tt0112471,gd0000006
tt0112471,gd0000004
tt0157503,gd0000003
tt0157503,gd0000004
tt0157503,gd0000002
tt7608418,gd0000003
tt7608418,gd0000004
tt1823672,gd0000001
tt1823672,gd0000013
tt1823672,gd0000006
tt7608534,gd0000004
tt0139654,gd0000013
tt0139654,gd0000006
tt0139654,gd0000002
tt0119303,gd0000003
tt0119303,gd0000013
tt0119303,gd0000010
tt0458525,gd0000001
tt0458525,gd0000005
tt0458525,gd0000008
tt1832382,gd0000006
tt1832382,gd0000015
tt0120631,gd0000003
tt0120631,gd0000006
tt0120631,gd0000004
tt1392214,gd0000013
tt1392214,gd0000006
tt1392214,gd0000015
tt1446714,gd0000005
tt1446714,gd0000015
tt1446714,gd0000008
tt0322330,gd0000003
tt0322330,gd0000010
tt0322330,gd0000009
tt0093058,gd0000006
tt0093058,gd0000014
tt0095765,gd0000006
tt0128853,gd0000003
tt0128853,gd0000006
tt0128853,gd0000004
tt1716772,gd0000003
tt1187043,gd0000003
tt1187043,gd0000006
tt0101745,gd0000003
tt0101745,gd0000006
tt0101745,gd0000004
tt1288558,gd0000009
tt1288558,gd0000012
tt1288558,gd0000002
tt0116908,gd0000001
tt0116908,gd0000013
tt0116908,gd0000006
tt0117060,gd0000001
tt0117060,gd0000005
tt0117060,gd0000002
tt3076658,gd0000006
tt3076658,gd0000011
tt2404463,gd0000001
tt2404463,gd0000003
tt2404463,gd0000013
tt4574334,gd0000006
tt4574334,gd0000009
tt4574334,gd0000012
tt0043014,gd0000006
tt0043014,gd0000021
tt0422720,gd0000016
tt0422720,gd0000006
tt0422720,gd0000017
tt1285016,gd0000016
tt1285016,gd0000006
tt0974661,gd0000003
tt0974661,gd0000006
tt0974661,gd0000010
tt1458175,gd0000013
tt1458175,gd0000006
tt1458175,gd0000004
tt0395169,gd0000016
tt0395169,gd0000006
tt0395169,gd0000017
tt0086250,gd0000013
tt0086250,gd0000006
tt0309698,gd0000015
tt0309698,gd0000002
tt0087843,gd0000013
tt0087843,gd0000006
tt0118971,gd0000006
tt0118971,gd0000015
tt0118971,gd0000002
tt0398165,gd0000003
tt0398165,gd0000013
tt0398165,gd0000011
tt0110213,gd0000005
tt0110213,gd0000010
tt0110213,gd0000004
tt0184907,gd0000005
tt0184907,gd0000003
tt0184907,gd0000010
tt5420376,gd0000013
tt5420376,gd0000006
tt5420376,gd0000015
tt0116583,gd0000019
tt0116583,gd0000006
tt0116583,gd0000010
tt0399201,gd0000001
tt0399201,gd0000005
tt0399201,gd0000004
tt1028528,gd0000001
tt1028528,gd0000002
tt0117913,gd0000013
tt0117913,gd0000006
tt0117913,gd0000002
tt0848228,gd0000001
tt0848228,gd0000005
tt0848228,gd0000008
tt0758752,gd0000003
tt0758752,gd0000006
tt0758752,gd0000004
tt0424205,gd0000006
tt0424205,gd0000017
tt0424205,gd0000018
tt0448157,gd0000001
tt0448157,gd0000013
tt0448157,gd0000006
tt1837492,gd0000006
tt1837492,gd0000015
tt0052357,gd0000015
tt0052357,gd0000004
tt0052357,gd0000002
tt0105643,gd0000003
tt0105643,gd0000009
tt0105643,gd0000012
tt0308644,gd0000016
tt0308644,gd0000006
tt0308644,gd0000010
tt0033467,gd0000006
tt0033467,gd0000015
tt0200550,gd0000003
tt0200550,gd0000006
tt0200550,gd0000018
tt1605630,gd0000003
tt0100395,gd0000003
tt0100395,gd0000006
tt0264464,gd0000016
tt0264464,gd0000013
tt0264464,gd0000006
tt0101272,gd0000003
tt0101272,gd0000009
tt0980970,gd0000005
tt0980970,gd0000010
tt0980970,gd0000009
tt4846340,gd0000016
tt4846340,gd0000006
tt4846340,gd0000017
tt2304933,gd0000001
tt2304933,gd0000005
tt2304933,gd0000008
tt0217869,gd0000006
tt0217869,gd0000015
tt0217869,gd0000008
tt0266543,gd0000019
tt0266543,gd0000005
tt0266543,gd0000003
tt0185183,gd0000001
tt0185183,gd0000005
tt0185183,gd0000008
tt0258463,gd0000001
tt0258463,gd0000015
tt0258463,gd0000002
tt0115433,gd0000005
tt0115433,gd0000003
tt0115433,gd0000013
tt0139239,gd0000003
tt0139239,gd0000013
tt3741834,gd0000016
tt3741834,gd0000006
tt0293508,gd0000006
tt0293508,gd0000020
tt0293508,gd0000004
tt1193138,gd0000006
tt1193138,gd0000004
tt2294629,gd0000019
tt2294629,gd0000005
tt2294629,gd0000003
tt0246578,gd0000006
tt0246578,gd0000008
tt0246578,gd0000002
tt0106965,gd0000005
tt0106965,gd0000006
tt0106965,gd0000010
tt0104070,gd0000003
tt0104070,gd0000009
tt0104070,gd0000012
tt0202470,gd0000006
tt0202470,gd0000018
tt0120484,gd0000003
tt0120484,gd0000011
tt0077416,gd0000006
tt0077416,gd0000014
tt1142988,gd0000003
tt1142988,gd0000004
tt1559547,gd0000006
tt1559547,gd0000009
tt1559547,gd0000004
tt0105695,gd0000006
tt0105695,gd0000007
tt0147800,gd0000003
tt0147800,gd0000006
tt0147800,gd0000004
tt1524930,gd0000005
tt1524930,gd0000003
tt0056592,gd0000013
tt0056592,gd0000006
tt0032138,gd0000005
tt0032138,gd0000010
tt0032138,gd0000009
tt1024648,gd0000016
tt1024648,gd0000006
tt1024648,gd0000002
tt3470600,gd0000019
tt3470600,gd0000003
tt3470600,gd0000010
tt1201607,gd0000005
tt1201607,gd0000006
tt1201607,gd0000009
tt1509767,gd0000001
tt1509767,gd0000005
tt1509767,gd0000004
